year,month,day,team,opponent,location,teamscore,oppscore
2020,2,13,Stetson,North Ala.,H,75,64
2019,12,3,Stetson,Bethune-Cookman,H,72,67
2019,12,15,Stetson,Longwood,H,72,76
2020,2,27,Stetson,North Florida,H,72,85
2019,12,22,Stetson,FIU,H,67,83
2020,1,23,Stetson,NJIT,H,65,64
2019,11,24,Stetson,Western Caro.,H,64,70
2020,1,2,Stetson,Lipscomb,H,63,66
2020,1,11,Stetson,FGCU,H,62,66
2020,2,15,Stetson,Kennesaw St.,H,59,42
2020,2,29,Stetson,Jacksonville,H,52,53
2020,1,25,Stetson,Liberty,H,48,43
2019,11,23,Stetson,Monmouth,N,63,55
2019,11,22,Stetson,Iona,N,55,60
2019,12,29,Stony Brook,Norfolk St.,H,81,65
2019,12,7,Stony Brook,Brown,H,79,63
2020,1,22,Stony Brook,Binghamton,H,79,83
2020,2,5,Stony Brook,UMass Lowell,H,77,70
2020,2,1,Stony Brook,UMBC,H,74,63
2020,1,11,Stony Brook,New Hampshire,H,73,48
2020,1,18,Stony Brook,Albany (NY),H,70,62
2019,11,5,Stony Brook,Yale,H,69,74
2019,12,2,Stony Brook,Manhattan,H,65,47
2020,2,20,Stony Brook,Vermont,H,54,63
2020,2,22,Stony Brook,Maine,H,54,46
2020,2,26,Stony Brook,Hartford,H,54,65
2019,11,16,Stony Brook,UTRGV,N,69,58
2019,11,17,Stony Brook,North Dakota St.,N,64,57
2019,11,23,Syracuse,Bucknell,H,97,46
2019,11,16,Syracuse,Seattle U,H,89,67
2020,2,1,Syracuse,Duke,H,88,97
2020,1,4,Syracuse,Notre Dame,H,87,88
2019,12,21,Syracuse,North Florida,H,82,70
2020,2,22,Syracuse,Georgia Tech,H,79,72
2020,2,29,Syracuse,North Carolina,H,79,92
2020,1,15,Syracuse,Boston College,H,76,50
2020,2,8,Syracuse,Wake Forest,H,75,73
2019,12,18,Syracuse,Oakland,H,74,62
2020,2,11,Syracuse,NC State,H,74,79
2019,11,20,Syracuse,Cornell,H,72,53
2019,12,28,Syracuse,Niagara,H,71,57
2019,11,13,Syracuse,Colgate,H,70,54
2020,1,25,Syracuse,Pittsburgh,H,69,61
2020,1,7,Syracuse,Virginia Tech,H,63,67
2019,12,3,Syracuse,Iowa,H,54,68
2019,11,6,Syracuse,Virginia,H,34,48
2019,11,27,Syracuse,Oklahoma St.,N,72,86
2019,11,29,Syracuse,Penn St.,N,64,85
2019,11,12,TCU,Louisiana,H,98,65
2019,12,30,TCU,George Mason,H,87,53
2019,12,3,TCU,Illinois St.,H,81,69
2020,1,4,TCU,Iowa St.,H,81,79
2019,12,14,TCU,Lamar University,H,79,50
2019,12,6,TCU,Southern California,H,78,80
2020,3,7,TCU,Oklahoma,H,76,78
2020,2,29,TCU,Baylor,H,75,72
2019,12,11,TCU,Winthrop,H,70,60
2020,2,15,TCU,Kansas St.,H,68,57
2020,2,22,TCU,West Virginia,H,67,60
2019,11,18,TCU,Air Force,H,65,54
2020,1,21,TCU,Texas Tech,H,65,54
2020,1,29,TCU,Texas,H,61,62
2019,11,21,TCU,UC Irvine,H,59,58
2019,12,22,TCU,Xavier,H,59,67
2020,1,11,TCU,Oklahoma St.,H,52,40
2020,2,8,TCU,Kansas,H,46,60
2019,11,26,TCU,Wyoming,N,64,47
2019,11,24,TCU,Clemson,N,60,62
2019,12,10,Temple,Saint Joseph's,H,108,61
2020,2,8,Temple,SMU,H,97,90
2020,2,20,Temple,UConn,H,93,89
2020,1,22,Temple,Cincinnati,H,82,89
2019,12,21,Temple,Rider,H,78,66
2020,2,1,Temple,East Carolina,H,76,64
2019,11,9,Temple,Morgan St.,H,75,57
2020,1,7,Temple,Houston,H,74,78
2019,11,5,Temple,Drexel,H,70,62
2020,1,15,Temple,Wichita St.,H,65,53
2020,3,1,Temple,South Fla.,H,58,64
2020,2,16,Temple,Villanova,H,56,76
2019,12,7,Temple,Missouri,H,54,64
2020,1,11,Temple,Tulane,H,51,65
2020,3,4,Temple,Tulsa,H,51,61
2019,12,17,Temple,Miami (FL),N,77,78
2019,11,28,Temple,Maryland,N,69,76
2019,12,1,Temple,Davidson,N,66,53
2019,11,29,Temple,Texas A&M,N,65,42
2019,11,12,Tennessee,Murray St.,H,82,63
2020,2,11,Tennessee,Arkansas,H,82,61
2019,11,5,Tennessee,UNC Asheville,H,78,63
2019,11,20,Tennessee,Alabama St.,H,76,41
2019,12,21,Tennessee,Jacksonville St.,H,75,53
2020,1,21,Tennessee,Ole Miss,H,73,48
2019,12,4,Tennessee,Florida A&M,H,72,43
2020,2,18,Tennessee,Vanderbilt,H,65,61
2020,1,4,Tennessee,LSU,H,64,78
2020,2,8,Tennessee,Kentucky,H,64,77
2020,2,29,Tennessee,Florida,H,63,58
2020,3,7,Tennessee,Auburn,H,63,85
2019,11,25,Tennessee,Chattanooga,H,58,46
2020,1,28,Tennessee,Texas A&M,H,58,63
2020,1,11,Tennessee,South Carolina,H,56,55
2019,12,28,Tennessee,Wisconsin,H,48,68
2019,12,14,Tennessee,Memphis,H,47,51
2019,11,16,Tennessee,Washington,N,75,62
2019,11,30,Tennessee,VCU,N,72,69
2019,11,29,Tennessee,Florida St.,N,57,60
2019,11,5,Tennessee St.,Alabama A&M,H,106,66
2020,1,18,Tennessee St.,Eastern Ky.,H,88,92
2020,1,2,Tennessee St.,Eastern Ill.,H,84,79
2019,12,6,Tennessee St.,Chicago St.,H,80,74
2019,11,12,Tennessee St.,Lipscomb,H,79,78
2020,1,4,Tennessee St.,SIUE,H,79,74
2020,2,6,Tennessee St.,Austin Peay,H,70,68
2020,2,15,Tennessee St.,Tennessee Tech,H,70,55
2020,2,8,Tennessee St.,Murray St.,H,65,73
2020,2,27,Tennessee St.,Jacksonville St.,H,65,55
2020,2,29,Tennessee St.,Belmont,H,65,72
2020,1,16,Tennessee St.,Morehead St.,H,64,48
2019,11,28,Tennessee St.,Cal Poly,N,82,72
2019,11,29,Tennessee St.,North Florida,N,81,73
2020,3,4,Tennessee St.,Morehead St.,N,74,67
2020,3,5,Tennessee St.,Eastern Ky.,N,48,58
2020,1,30,Tennessee Tech,Belmont,H,84,92
2019,11,12,Tennessee Tech,Wright St.,H,80,85
2020,2,20,Tennessee Tech,UT Martin,H,78,65
2019,12,21,Tennessee Tech,Western Caro.,H,76,89
2020,2,13,Tennessee Tech,Jacksonville St.,H,75,74
2020,1,25,Tennessee Tech,Eastern Ky.,H,74,80
2020,1,23,Tennessee Tech,Morehead St.,H,71,59
2020,2,22,Tennessee Tech,Southeast Mo. St.,H,71,62
2020,1,11,Tennessee Tech,Murray St.,H,69,81
2020,2,1,Tennessee Tech,Tennessee St.,H,67,72
2019,11,25,Tennessee Tech,Lipscomb,H,65,78
2020,1,9,Tennessee Tech,Austin Peay,H,62,75
2019,11,16,Tennessee Tech,Appalachian St.,N,47,69
2019,11,17,Tennessee Tech,Montana St.,N,39,52
2019,12,30,Texas,High Point,H,89,58
2019,12,14,Texas,Central Mich.,H,87,76
2019,11,30,Texas,McNeese,H,73,71
2020,2,1,Texas,Iowa St.,H,72,68
2019,11,15,Texas,Prairie View,H,70,56
2020,2,19,Texas,TCU,H,70,56
2019,11,5,Texas,Northern Colo.,H,69,45
2019,11,12,Texas,California Baptist,H,67,54
2019,12,3,Texas,UAB,H,67,57
2020,1,25,Texas,LSU,H,67,69
2020,2,24,Texas,West Virginia,H,67,57
2020,1,11,Texas,Kansas St.,H,64,50
2020,1,8,Texas,Oklahoma,H,62,72
2020,3,7,Texas,Oklahoma St.,H,59,81
2020,1,18,Texas,Kansas,H,57,66
2020,2,8,Texas,Texas Tech,H,57,62
2020,2,10,Texas,Baylor,H,45,52
2019,11,21,Texas,Georgetown,N,66,82
2019,11,22,Texas,California,N,62,45
2019,12,8,Texas,Texas A&M,N,60,50
2020,2,22,Texas A&M,Mississippi St.,H,87,75
2020,1,14,Texas A&M,LSU,H,85,89
2019,11,6,Texas A&M,Northwestern St.,H,77,63
2020,3,7,Texas A&M,Arkansas,H,77,69
2020,2,15,Texas A&M,Georgia,H,74,69
2020,2,4,Texas A&M,Missouri,H,68,51
2020,1,18,Texas A&M,South Carolina,H,67,81
2019,12,21,Texas A&M,Oregon St.,H,64,49
2019,11,11,Texas A&M,La.-Monroe,H,63,57
2019,12,15,Texas A&M,A&M-Corpus Christi,H,63,60
2020,1,25,Texas A&M,Oklahoma St.,H,62,73
2020,2,12,Texas A&M,Florida,H,61,78
2020,2,25,Texas A&M,Kentucky,H,60,69
2019,12,30,Texas A&M,Texas Southern,H,58,55
2020,1,7,Texas A&M,Ole Miss,H,57,47
2019,11,20,Texas A&M,Troy,H,56,52
2019,11,15,Texas A&M,Gonzaga,H,49,79
2019,12,1,Texas A&M,Fairfield,N,62,67
2019,11,28,Texas A&M,Harvard,N,51,62
2019,12,8,Texas A&M,Texas,N,50,60
2019,11,29,Texas A&M,Temple,N,42,65
2020,2,17,Texas Southern,Grambling,H,93,79
2020,2,29,Texas Southern,Alabama A&M,H,85,58
2020,1,6,Texas Southern,Alcorn,H,80,95
2020,1,25,Texas Southern,Mississippi Val.,H,80,67
2020,3,2,Texas Southern,Alabama St.,H,78,73
2020,1,4,Texas Southern,Southern U.,H,77,68
2020,2,15,Texas Southern,Jackson St.,H,77,74
2019,11,30,Texas Southern,Lamar University,H,76,73
2020,1,11,Texas Southern,Prairie View,H,71,67
2020,1,27,Texas Southern,Ark.-Pine Bluff,H,68,57
2020,2,22,Texas St.,Georgia St.,H,86,76
2020,1,11,Texas St.,Appalachian St.,H,82,57
2020,1,9,Texas St.,Coastal Carolina,H,78,66
2019,11,12,Texas St.,Prairie View,H,75,48
2020,2,13,Texas St.,Little Rock,H,74,66
2019,11,18,Texas St.,Jackson St.,H,73,58
2019,12,7,Texas St.,UTSA,H,71,77
2020,1,30,Texas St.,La.-Monroe,H,71,51
2020,2,1,Texas St.,Louisiana,H,71,66
2020,2,20,Texas St.,Ga. Southern,H,70,55
2019,11,30,Texas St.,Hartford,H,69,55
2020,2,15,Texas St.,Arkansas St.,H,69,64
2020,1,6,Texas St.,Troy,H,63,71
2020,1,25,Texas St.,UT Arlington,H,62,64
2019,11,25,Texas St.,Abilene Christian,H,61,56
2019,11,24,Texas Tech,LIU,H,96,66
2020,1,29,Texas Tech,West Virginia,H,89,81
2020,2,10,Texas Tech,TCU,H,88,42
2019,11,5,Texas Tech,Eastern Ill.,H,85,60
2020,1,4,Texas Tech,Oklahoma St.,H,85,50
2019,11,9,Texas Tech,Bethune-Cookman,H,79,44
2020,1,25,Texas Tech,Kentucky,H,74,76
2019,12,29,Texas Tech,CSU Bakersfield,H,73,58
2019,11,21,Texas Tech,Tennessee St.,H,72,57
2020,1,18,Texas Tech,Iowa St.,H,72,52
2019,12,16,Texas Tech,Southern Miss.,H,71,65
2020,2,4,Texas Tech,Oklahoma,H,69,61
2020,2,19,Texas Tech,Kansas St.,H,69,62
2019,12,21,Texas Tech,UTRGV,H,68,58
2020,3,7,Texas Tech,Kansas,H,62,66
2020,2,29,Texas Tech,Texas,H,58,68
2020,1,7,Texas Tech,Baylor,H,52,57
2019,11,13,Texas Tech,Houston Baptist,N,103,74
2019,11,29,Texas Tech,Creighton,N,76,83
2019,12,10,Texas Tech,Louisville,N,70,57
2019,11,28,Texas Tech,Iowa,N,61,72
2019,12,4,The Citadel,ETSU,H,84,96
2020,1,4,The Citadel,Western Caro.,H,82,86
2019,11,9,The Citadel,UNC Asheville,H,76,91
2019,11,16,The Citadel,Campbell,H,73,87
2020,1,15,The Citadel,UNC Greensboro,H,69,79
2020,2,19,The Citadel,Chattanooga,H,68,91
2020,2,8,The Citadel,VMI,H,64,75
2020,2,15,The Citadel,Samford,H,62,74
2020,2,26,The Citadel,Mercer,H,57,73
2020,1,29,The Citadel,Wofford,H,56,79
2020,1,25,The Citadel,Furman,H,54,78
2020,3,6,The Citadel,Wofford,N,76,93
2019,11,17,Toledo,Howard,H,112,68
2019,12,8,Toledo,Marshall,H,82,72
2020,1,25,Toledo,Bowling Green,H,79,85
2020,3,6,Toledo,Eastern Mich.,H,79,57
2019,12,21,Toledo,Wright St.,H,72,79
2019,11,16,Toledo,Robert Morris,H,70,56
2020,1,28,Toledo,Kent St.,H,70,83
2020,2,29,Toledo,Ball St.,H,69,63
2020,1,11,Toledo,Western Mich.,H,67,59
2020,1,14,Toledo,Central Mich.,H,67,74
2020,2,14,Toledo,Buffalo,H,67,83
2019,11,30,Toledo,Oakland,H,65,63
2020,2,11,Toledo,Miami (OH),H,65,57
2020,2,4,Toledo,Northern Ill.,H,61,66
2020,1,9,Towson,Drexel,H,89,73
2020,1,11,Towson,Delaware,H,84,68
2020,2,22,Towson,Elon,H,84,71
2019,11,11,Towson,Kent St.,H,80,84
2019,12,10,Towson,UMBC,H,77,71
2020,1,30,Towson,UNCW,H,77,66
2019,11,5,Towson,George Washington,H,72,58
2020,2,1,Towson,Col. of Charleston,H,70,79
2020,1,18,Towson,James Madison,H,69,61
2019,12,30,Towson,Hofstra,H,67,75
2020,2,20,Towson,William & Mary,H,51,61
2019,12,28,Towson,Northeastern,H,45,61
2019,12,21,Towson,Tulane,N,86,82
2019,11,24,Towson,Saint Joseph's,N,76,64
2019,11,22,Towson,Buffalo,N,73,76
2020,3,8,Towson,Northeastern,N,62,72
2019,12,20,Towson,Liberty,N,54,66
2019,11,21,Towson,Xavier,N,51,73
2019,12,19,Troy,Coastal Carolina,H,77,59
2020,2,15,Troy,Louisiana,H,77,81
2020,1,9,Troy,Little Rock,H,76,71
2019,11,7,Troy,UAB,H,75,76
2020,1,18,Troy,Georgia St.,H,75,65
2019,12,4,Troy,North Ala.,H,71,63
2020,2,13,Troy,La.-Monroe,H,71,74
2019,11,12,Troy,Chattanooga,H,68,74
2020,1,16,Troy,Ga. Southern,H,66,82
2020,2,7,Troy,South Alabama,H,66,70
2019,12,21,Troy,Appalachian St.,H,65,70
2020,3,3,Troy,UT Arlington,H,64,78
2020,1,25,Troy,Arkansas St.,H,62,78
2019,11,12,Tulane,Jackson St.,H,88,79
2019,12,1,Tulane,Southern U.,H,82,65
2020,2,19,Tulane,SMU,H,80,72
2019,11,16,Tulane,Northwestern St.,H,79,52
2019,11,6,Tulane,Southeastern La.,H,76,55
2020,1,4,Tulane,Cincinnati,H,76,71
2020,3,8,Tulane,UConn,H,76,80
2019,12,16,Tulane,Alcorn,H,68,57
2020,2,12,Tulane,Temple,H,68,72
2020,2,8,Tulane,East Carolina,H,67,81
2020,2,29,Tulane,Memphis,H,67,74
2020,1,14,Tulane,UCF,H,55,74
2020,1,18,Tulane,Tulsa,H,54,67
2020,1,29,Tulane,South Fla.,H,52,66
2019,11,22,Tulane,Middle Tenn.,N,86,74
2019,12,21,Tulane,Towson,N,82,86
2019,11,21,Tulane,Mississippi St.,N,66,80
2019,11,24,Tulane,Utah,N,65,61
2019,12,8,Tulane,Saint Louis,N,62,86
2019,12,20,Tulane,Akron,N,61,62
2019,11,5,Tulsa,Houston Baptist,H,80,72
2020,1,22,Tulsa,Memphis,H,80,40
2020,2,22,Tulsa,SMU,H,79,57
2019,11,27,Tulsa,South Carolina St.,H,78,47
2019,11,12,Tulsa,Oral Roberts,H,74,67
2019,11,20,Tulsa,Southeastern La.,H,73,66
2019,11,16,Tulsa,Austin Peay,H,72,65
2019,12,4,Tulsa,Ark.-Pine Bluff,H,72,39
2020,1,3,Tulsa,Temple,H,70,44
2020,2,12,Tulsa,East Carolina,H,70,56
2019,12,11,Tulsa,Boise St.,H,69,56
2020,2,29,Tulsa,UCF,H,65,54
2019,12,7,Tulsa,Arkansas St.,H,63,66
2020,1,11,Tulsa,Houston,H,63,61
2020,2,25,Tulsa,Tulane,H,62,57
2020,2,6,Tulsa,UConn,H,56,72
2020,2,1,Tulsa,Wichita St.,H,54,51
2019,12,21,Tulsa,Colorado St.,N,104,111
2020,2,27,UAB,Marshall,H,88,80
2020,2,12,UAB,Middle Tenn.,H,83,72
2020,1,23,UAB,Southern Miss.,H,77,84
2019,11,11,UAB,Alabama A&M,H,74,52
2020,1,9,UAB,Western Ky.,H,72,62
2020,2,6,UAB,Rice,H,72,86
2020,3,7,UAB,Old Dominion,H,72,63
2020,2,8,UAB,North Texas,H,64,71
2019,12,17,UAB,North Ala.,H,63,56
2020,1,11,UAB,Marshall,H,61,50
2019,11,20,UAB,Mount St. Mary's,H,58,51
2020,1,25,UAB,Louisiana Tech,H,58,72
2019,11,26,UAB,Lamar University,H,57,48
2019,12,7,UAB,Memphis,H,57,65
2019,11,15,UAB,Utah Valley,H,55,66
2019,12,22,UAB,Duquesne,N,77,68
2019,12,21,UAB,Alabama St.,N,71,63
2020,2,15,UC Davis,CSUN,H,110,98
2020,2,13,UC Davis,UC Santa Barbara,H,84,75
2020,2,29,UC Davis,Long Beach St.,H,77,76
2020,1,22,UC Davis,Cal St. Fullerton,H,74,78
2019,12,16,UC Davis,LMU (CA),H,67,65
2019,12,7,UC Davis,Northern Ill.,H,66,57
2020,2,1,UC Davis,Cal Poly,H,66,51
2020,1,30,UC Davis,UC Irvine,H,65,80
2020,3,5,UC Davis,Hawaii,H,65,67
2020,1,9,UC Davis,UC Riverside,H,59,65
2019,11,17,UC Davis,VMI,N,84,89
2019,11,14,UC Davis,Idaho,N,65,64
2019,11,20,UC Davis,Sacramento St.,N,51,61
2020,2,1,UC Irvine,Cal St. Fullerton,H,91,61
2020,2,6,UC Irvine,UC Davis,H,83,72
2019,11,30,UC Irvine,Eastern Mich.,H,77,56
2020,1,11,UC Irvine,Hawaii,H,74,60
2020,1,25,UC Irvine,Cal Poly,H,74,67
2020,2,19,UC Irvine,Long Beach St.,H,70,55
2020,3,4,UC Irvine,CSUN,H,70,72
2019,12,28,UC Irvine,Pacific,H,69,56
2020,1,18,UC Irvine,UC Riverside,H,69,53
2020,2,29,UC Irvine,UC Santa Barbara,H,69,58
2019,12,7,UC Irvine,California Baptist,H,60,68
2019,11,26,UC Irvine,Louisiana,N,92,67
2019,11,24,UC Irvine,Detroit Mercy,N,74,86
2019,12,16,UC Irvine,Kent St.,N,74,68
2020,1,23,UC Riverside,Cal Poly,H,97,64
2020,1,30,UC Riverside,Long Beach St.,H,77,69
2019,11,23,UC Riverside,Denver,H,73,49
2019,11,26,UC Riverside,Longwood,H,71,58
2019,11,29,UC Riverside,SIUE,H,69,51
2020,1,16,UC Riverside,CSUN,H,68,80
2020,3,7,UC Riverside,UC Davis,H,66,61
2020,1,11,UC Riverside,Cal St. Fullerton,H,65,59
2020,2,27,UC Riverside,UC Santa Barbara,H,60,65
2020,2,12,UC Riverside,UC Irvine,H,59,63
2019,11,9,UC Riverside,Idaho,H,58,51
2019,12,19,UC Riverside,Northern Ariz.,H,56,63
2020,2,20,UC Riverside,Hawaii,H,55,56
2019,11,6,UC Santa Barbara,Jackson St.,H,83,62
2019,11,16,UC Santa Barbara,Rice,H,81,82
2019,11,27,UC Santa Barbara,Portland St.,H,81,70
2019,12,20,UC Santa Barbara,Southern U.,H,77,68
2020,2,6,UC Santa Barbara,Hawaii,H,76,66
2020,1,22,UC Santa Barbara,CSUN,H,75,83
2020,2,22,UC Santa Barbara,UC Davis,H,70,56
2020,3,7,UC Santa Barbara,Cal Poly,H,69,67
2019,12,22,UC Santa Barbara,Merrimack,H,68,50
2019,11,29,UC Santa Barbara,Grambling,H,67,58
2020,1,25,UC Santa Barbara,UC Riverside,H,65,63
2020,2,8,UC Santa Barbara,UC Irvine,H,64,61
2020,3,5,UC Santa Barbara,Cal St. Fullerton,H,55,53
2020,1,11,UC Santa Barbara,Long Beach St.,H,52,55
2020,3,8,UCF,East Carolina,H,94,62
2020,2,9,UCF,Tulsa,H,83,75
2019,12,10,UCF,Green Bay,H,79,66
2019,12,7,UCF,NJIT,H,78,65
2019,12,15,UCF,Sacred Heart,H,76,65
2020,2,22,UCF,Tulane,H,74,75
2019,11,9,UCF,Prairie View,H,73,69
2019,11,23,UCF,Col. of Charleston,H,72,71
2019,11,12,UCF,Miami (FL),H,70,79
2019,12,18,UCF,Bethune-Cookman,H,70,65
2020,3,4,UCF,SMU,H,61,58
2019,12,31,UCF,Temple,H,58,62
2020,2,13,UCF,Wichita St.,H,58,75
2020,1,29,UCF,Memphis,H,57,59
2020,1,18,UCF,South Fla.,H,55,54
2020,1,11,UCF,Cincinnati,H,54,68
2019,11,29,UCF,Pepperdine,N,78,65
2019,12,1,UCF,Col. of Charleston,N,77,56
2019,11,28,UCF,Penn,N,67,68
2019,12,1,UCLA,San Jose St.,H,93,64
2020,2,13,UCLA,Washington St.,H,86,83
2019,12,8,UCLA,Denver,H,81,62
2019,11,21,UCLA,Hofstra,H,78,88
2019,11,10,UCLA,UC Santa Barbara,H,77,61
2019,11,18,UCLA,Southern Utah,H,76,61
2020,2,27,UCLA,Arizona St.,H,75,72
2019,12,28,UCLA,Cal St. Fullerton,H,74,77
2020,2,2,UCLA,Utah,H,73,57
2020,1,30,UCLA,Colorado,H,72,68
2019,11,15,UCLA,UNLV,H,71,54
2019,11,6,UCLA,Long Beach St.,H,69,65
2020,2,29,UCLA,Arizona,H,69,64
2020,2,15,UCLA,Washington,H,67,57
2020,1,11,UCLA,Southern California,H,63,74
2020,1,15,UCLA,Stanford,H,59,74
2020,1,19,UCLA,California,H,50,40
2019,12,21,UCLA,North Carolina,N,64,74
2019,11,25,UCLA,BYU,N,63,78
2019,11,27,UCLA,Michigan St.,N,62,75
2019,11,8,UConn,Sacred Heart,H,89,67
2019,12,22,UConn,New Hampshire,H,88,62
2019,11,13,UConn,Saint Joseph's,H,87,96
2020,1,12,UConn,Wichita St.,H,86,89
2020,2,26,UConn,UCF,H,81,65
2019,12,4,UConn,Iona,H,80,62
2020,1,29,UConn,Temple,H,78,63
2020,2,23,UConn,South Fla.,H,78,71
2020,3,5,UConn,Houston,H,77,71
2020,1,26,UConn,Tulsa,H,75,79
2020,2,9,UConn,Cincinnati,H,72,71
2019,12,29,UConn,NJIT,H,69,47
2020,1,8,UConn,Tulane,H,67,61
2019,12,18,UConn,Saint Peter's,H,66,56
2019,12,1,UConn,Maine,H,64,40
2020,2,16,UConn,Memphis,H,64,61
2019,11,17,UConn,Florida,H,62,59
2019,11,24,UConn,Miami (FL),N,80,55
2019,11,21,UConn,Buffalo,N,79,68
2019,11,22,UConn,Xavier,N,74,75
2019,12,10,UConn,Indiana,N,54,57
2020,2,27,UIC,Detroit Mercy,H,84,67
2020,2,22,UIC,IUPUI,H,77,72
2019,12,20,UIC,UC Irvine,H,76,67
2020,1,12,UIC,Wright St.,H,76,72
2019,11,21,UIC,Robert Morris,H,72,62
2019,12,28,UIC,Cleveland St.,H,71,66
2020,2,8,UIC,Green Bay,H,71,58
2019,11,23,UIC,Mercer,H,68,72
2020,2,29,UIC,Oakland,H,66,68
2019,11,26,UIC,Canisius,H,64,94
2019,12,30,UIC,Youngstown St.,H,64,70
2019,12,7,UIC,Purdue Fort Wayne,H,62,49
2020,2,6,UIC,Milwaukee,H,57,74
2020,1,10,UIC,Northern Ky.,H,52,68
2019,11,13,UIC,Ball St.,H,48,67
2019,12,2,UIC,San Diego,N,89,83
2020,2,8,UIW,Southeastern La.,H,82,75
2020,1,22,UIW,Lamar University,H,77,89
2020,3,4,UIW,Houston Baptist,H,76,88
2020,1,11,UIW,New Orleans,H,73,70
2020,2,5,UIW,Sam Houston St.,H,72,71
2020,3,7,UIW,Abilene Christian,H,68,71
2020,1,8,UIW,Northwestern St.,H,66,72
2020,2,19,UIW,McNeese,H,65,59
2019,11,24,UIW,Eastern Ill.,H,63,72
2019,11,22,UIW,Bethune-Cookman,H,58,83
2020,2,22,UIW,SFA,H,56,80
2019,11,16,UIW,SIUE,H,55,57
2020,1,25,UIW,A&M-Corpus Christi,H,47,68
2019,12,7,UMass Lowell,St. Francis Brooklyn,H,94,63
2020,2,26,UMass Lowell,Albany (NY),H,88,69
2019,12,4,UMass Lowell,Sacred Heart,H,86,89
2020,1,11,UMass Lowell,Binghamton,H,85,66
2019,11,15,UMass Lowell,Jacksonville,H,78,80
2020,2,1,UMass Lowell,New Hampshire,H,77,75
2020,2,29,UMass Lowell,Vermont,H,77,94
2020,1,29,UMass Lowell,Stony Brook,H,76,84
2019,11,17,UMass Lowell,Dartmouth,H,75,80
2019,11,26,UMass Lowell,Brown,H,75,63
2019,12,1,UMass Lowell,Central Conn. St.,H,73,71
2020,2,12,UMass Lowell,Maine,H,71,63
2020,1,8,UMass Lowell,Hartford,H,68,80
2019,12,21,UMass Lowell,Boston U.,H,62,74
2019,11,16,UMass Lowell,Merrimack,H,58,60
2020,2,8,UMass Lowell,UMBC,H,50,60
2019,12,15,UMBC,Coppin St.,H,86,77
2019,11,30,UMBC,Drexel,H,85,60
2020,3,3,UMBC,Stony Brook,H,75,67
2020,2,26,UMBC,Binghamton,H,74,76
2020,1,4,UMBC,UMass Lowell,H,73,86
2020,2,5,UMBC,Hartford,H,70,59
2020,2,15,UMBC,New Hampshire,H,65,59
2020,1,25,UMBC,Maine,H,63,53
2020,1,29,UMBC,Albany (NY),H,63,67
2019,12,7,UMBC,Saint Francis (PA),H,60,63
2020,1,11,UMBC,Vermont,H,50,74
2019,11,24,UMBC,Nicholls St.,N,72,82
2019,11,22,UMBC,Eastern Mich.,N,45,62
2020,2,17,UMES,Florida A&M,H,81,71
2020,1,4,UMES,Howard,H,78,66
2020,2,15,UMES,Bethune-Cookman,H,66,58
2020,1,13,UMES,N.C. Central,H,64,69
2020,2,29,UMES,Delaware St.,H,63,84
2020,3,5,UMES,Coppin St.,H,60,63
2020,1,11,UMES,N.C. A&T,H,53,91
2020,1,27,UMES,Morgan St.,H,50,56
2019,11,26,UMES,Wofford,H,42,67
2019,12,14,UNC Asheville,UT Martin,H,91,72
2020,1,18,UNC Asheville,Hampton,H,86,88
2020,2,6,UNC Asheville,USC Upstate,H,84,71
2020,1,23,UNC Asheville,Radford,H,80,67
2020,2,15,UNC Asheville,Charleston So.,H,79,75
2019,12,17,UNC Asheville,Stetson,H,78,76
2020,2,22,UNC Asheville,Presbyterian,H,75,64
2020,2,13,UNC Asheville,Longwood,H,73,71
2020,1,16,UNC Asheville,High Point,H,66,68
2019,12,21,UNC Asheville,Chattanooga,H,64,68
2020,1,8,UNC Asheville,Campbell,H,62,64
2020,1,30,UNC Asheville,Gardner-Webb,H,56,70
2020,3,5,UNC Asheville,Gardner-Webb,N,62,72
2020,2,9,UNC Greensboro,Samford,H,95,67
2020,2,5,UNC Greensboro,The Citadel,H,88,68
2019,11,5,UNC Greensboro,N.C. A&T,H,83,50
2020,2,19,UNC Greensboro,Wofford,H,83,79
2020,2,12,UNC Greensboro,Western Caro.,H,82,62
2019,12,15,UNC Greensboro,NC State,H,77,80
2019,11,24,UNC Greensboro,VMI,H,74,63
2019,12,4,UNC Greensboro,Kennesaw St.,H,72,54
2020,1,1,UNC Greensboro,Mercer,H,72,63
2020,1,18,UNC Greensboro,Chattanooga,H,72,52
2019,12,21,UNC Greensboro,Northern Ky.,H,67,50
2020,2,26,UNC Greensboro,Furman,H,67,81
2019,11,16,UNC Greensboro,Montana St.,H,66,67
2019,11,15,UNC Greensboro,Tennessee Tech,H,64,30
2020,1,8,UNC Greensboro,ETSU,H,57,64
2019,11,18,UNC Greensboro,Appalachian St.,H,55,41
2020,3,7,UNC Greensboro,Chattanooga,N,68,78
2019,11,12,UNCW,Campbell,H,81,76
2020,1,18,UNCW,Northeastern,H,76,74
2020,2,27,UNCW,Drexel,H,76,65
2020,2,8,UNCW,William & Mary,H,70,64
2020,2,22,UNCW,Col. of Charleston,H,68,55
2020,2,29,UNCW,Delaware,H,65,82
2019,12,16,UNCW,Mercer,H,63,72
2019,11,8,UNCW,North Carolina,H,62,78
